course_id,credits,course_name_zh,course_name_en,instructor_zh,instructor_en,department_zh,department_en,time,time_en,location,course_type,language,is_core,changes,notes
504059001,2.0,進階俄語：文化,Advanced Russian: Culture,江杰翰,CHIANG CHIEH-HAN,斯語四甲斯語四乙,Department of Slavic Languages and Literatures,四34,thu10-12,道藩320313,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504061001,2.0,進階俄語：經貿,Advanced Russian: Economic and Trade,張珮琪,CHANG PEI-CHI,斯語四甲斯語四乙,Department of Slavic Languages and Literatures,三34,wed10-12,道藩320111,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504062001,2.0,波蘭國情概論,Introduction to Poland,貝娜煦,Bednarz Karolina Aneta,斯語一甲斯語一乙斯語二甲斯語二乙,Department of Slavic Languages and Literatures,三56,wed14-16,道藩320113,群/Partially Required,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504064001,2.0,進階俄語,Advanced Russian,鄢定嘉,YEN TING-CHIA,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,二34,tue10-12,道藩320313,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:第二學期由葉相林老師授課
504064011,2.0,進階俄語,Advanced Russian,鄢定嘉,YEN TING-CHIA,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,三34,wed10-12,道藩320313,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:第二學期由葉相林老師授課
504087001,2.0,俄羅斯概論,Russian Survey,吳佳靜,WU CHIA-CHING,斯語一甲斯語一乙,Department of Slavic Languages and Literatures,二56,tue14-16,道藩320218,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504095001,3.0,俄國史,Russian History,陳美芬,CHEN MEI-FEN,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,四D56,thu13-16,資訊140106,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/18;,＠備註Note:N/A
504096001,2.0,進階俄語語法,Advanced Russian Grammar,柯瓊鎣,KO CHIUNG-YING,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,四34,thu10-12,道藩320112,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:第二學期由葉相林老師授課
504783001,2.0,捷克戲劇與電影概論,Introduction to Czech Theatre and Film,赫萊娜,Hrdlickova Helena,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,一78,mon16-18,,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:停開於2024/09/27;,＠備註Note:N/A
504788001,2.0,俄羅斯媒體翻譯和分析,Russian Media: Understanding and Translation,瑪莎,Ostasheva Maria,斯語三甲斯語三乙斯語四甲斯語四乙,Department of Slavic Languages and Literatures,二34,tue10-12,,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:停開於2024/09/27;,＠備註Note:N/A
504809001,2.0,中級俄語視聽訓練（一）,Intermediate Russian Language Laboratory (I),吳佳靜,WU CHIA-CHING,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,一56,mon14-16,道藩320215,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504820001,2.0,中級俄語口說訓練（一）,Intermediate Russian Oral Training I,張瑞承,CHANG JUI-CHENG,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,三78,wed16-18,道藩320112,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504821001,2.0,中級俄語閱讀訓練（一）,Intermediate Russian Reading Training I,張瑞承,CHANG JUI-CHENG,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,三56,wed14-16,道藩320112,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504822001,2.0,初級俄語視聽訓練（一）,Elementary Russian Language Laboratory (I),張珮琪,CHANG PEI-CHI,斯語一甲斯語一乙,Department of Slavic Languages and Literatures,三12,wed08-10,道藩320111,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504827001,3.0,捷克文（三）,Czech III,赫萊娜,Hrdlickova Helena,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,一D56,mon13-16,道藩320313,選/Elective,其他/Other,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504830001,3.0,波蘭文（一）,Polish I,羅百德,Robert Biryndo,斯語一甲斯語一乙斯語二甲斯語二乙,Department of Slavic Languages and Literatures,二567,tue14-17,道藩320111,選/Elective,英文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:開放全校選修，本科目與外文中心合開
504831001,3.0,捷克文（二）,Czech II,林蒔慧,LIN SHIH-HUI,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,一D56,mon13-16,研究250309,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504834001,3.0,捷克文（一）,Czech I,林蒔慧,LIN SHIH-HUI,斯語一甲斯語一乙斯語二甲斯語二乙,Department of Slavic Languages and Literatures,二D56,tue13-16,道藩320316,選/Elective,中文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:開放全校選修，本科目與外文中心合開
504838001,3.0,俄語（一）,Russian I,江杰翰,CHIANG CHIEH-HAN,斯語一甲斯語一乙,Department of Slavic Languages and Literatures,二234,tue09-12,道藩320218,選/Elective,中文,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:本課程為輔系及斯拉夫語文學程課程，本系生不得選修。本科目與外文中心合開。
504839001,3.0,俄語（二）,Russian II,吳佳靜,WU CHIA-CHING,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,四D56,thu13-16,商館260310,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/27;,＠備註Note:本課程為輔系及斯拉夫語文學程課程，本系生不得選修
504885001,2.0,初級俄語閱讀訓練（一）,Elementary Russian Reading Training,吳佳靜,WU CHIA-CHING,斯語一甲斯語一乙,Department of Slavic Languages and Literatures,二34,tue10-12,道藩320111,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/10;,＠備註Note:N/A
504886001,2.0,初級俄語口說訓練（一）,Elementary Russian Oral Training,張瑞承,CHANG JUI-CHENG,斯語一甲斯語一乙,Department of Slavic Languages and Literatures,四56,thu14-16,道藩320111,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504900001,3.0,波語會話（二）,Polish Conversation II,蔡麗莉,TSAI NATALIA,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,五34C,fri10-13,,選/Elective,其他/Other,否/No,＠異動資訊Information of alteration:停開於2024/09/27;,＠備註Note:N/A
504901001,3.0,捷語會話（二）,Czech Conversation II,赫萊娜,Hrdlickova Helena,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,二D56,tue13-16,道藩320314,選/Elective,其他/Other,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504902001,3.0,捷語會話（一）,Czech Conversation I,赫萊娜,Hrdlickova Helena,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,五34C,fri10-13,道藩320315,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504910001,3.0,波語會話（一）,Polish Conversation I,貝娜煦,Bednarz Karolina Aneta,斯語二甲斯語二乙,Department of Slavic Languages and Literatures,五D56,fri13-16,道藩320314,選/Elective,英文/English,否/No,＠異動資訊Information of alteration:時間異動於2024/08/12;教室異動於2024/09/30;,＠備註Note:N/A
504919001,3.0,波蘭文（三）,Polish III,貝娜煦,Bednarz Karolina Aneta,斯語三甲斯語三乙斯語四甲斯語四乙,Department of Slavic Languages and Literatures,一D56,mon13-16,道藩320315,選/Elective,其他/Other,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
504927001,3.0,波蘭文（二）,Polish II,貝娜煦,Bednarz Karolina Aneta,斯語三甲斯語三乙,Department of Slavic Languages and Literatures,二D56,tue13-16,道藩320113,選/Elective,其他/Other,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506005001,4.0,初級日語,Elementary Japanese,葉秉杰,YEH PING CHIEH,日文一,Department of Japanese,二12四12,"tue08-10,thu08-10",研究250201研究250105,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:教室異動於2024/09/24;,＠備註Note:N/A
506006001,4.0,日語會話演習（一）,Japanese Conversation & Listening (I),洪淑娟,HUNG SHU-CHEAN,日文一,Department of Japanese,二56四56,"tue14-16,thu14-16",綜北270302綜北270301,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日語會話演習(一)A班。
506006011,4.0,日語會話演習（一）,Japanese Conversation & Listening (I),成田純一,JUNICHI NARITA,日文一,Department of Japanese,二56四56,"tue14-16,thu14-16",綜北270304,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日語會話演習(一)B班。
506006021,4.0,日語會話演習（一）,Japanese Conversation & Listening (I),今泉江利子,IMAIZUMI ERIKO,日文一,Department of Japanese,二56四56,"tue14-16,thu14-16",綜北270203,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日語會話演習(一)C班。
506007001,3.0,中級日語,Intermediate Japanese,王淑琴,WANG SHU-CHIN,日文二,Department of Japanese,四234,thu09-12,季陶340108,必/Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506008001,2.0,高級日語,Advanced Japanese,黑﨑貴史,KUROSAKI TAKASHI,日文三,Department of Japanese,一56,mon14-16,季陶340413,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506009001,4.0,日語會話演習（二）,Japanese Conversation & Listening (Ⅱ),增田高志,MASUDA TAKASHI,日文二,Department of Japanese,二56四56,"tue14-16,thu14-16",綜北270403,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日語會話演習(二)A班。
506009011,4.0,日語會話演習（二）,Japanese Conversation & Listening (Ⅱ),芝田沙代子,SHIBATA SAYOKO,日文二,Department of Japanese,二56四56,"tue14-16,thu14-16",綜北270405,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日語會話演習(二)B班
506009021,4.0,日語會話演習（二）,Japanese Conversation & Listening (Ⅱ),城戶秀則,KIDO HIDENORI,日文二,Department of Japanese,二56四56,"tue14-16,thu14-16",綜北270401,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日語會話演習(二)C班
506010001,2.0,日文習作（一）,Japanese Composition (I),今泉江利子,IMAIZUMI ERIKO,日文二,Department of Japanese,二34,tue10-12,學思040104,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日文習作(一)A班。
506010011,2.0,日文習作（一）,Japanese Composition (I),黑﨑貴史,KUROSAKI TAKASHI,日文二,Department of Japanese,二34,tue10-12,季陶340302,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日文習作(一)B班。
506010021,2.0,日文習作（一）,Japanese Composition (I),成田純一,JUNICHI NARITA,日文二,Department of Japanese,二34,tue10-12,學思040107,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日文習作(一)C班。
506011001,2.0,日文習作（二）,Japanese Composition (II),增田高志,MASUDA TAKASHI,日文三,Department of Japanese,四34,thu10-12,綜北270403,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日文習作(二)A班
506011011,2.0,日文習作（二）,Japanese Composition (II),芝田沙代子,SHIBATA SAYOKO,日文三,Department of Japanese,四34,thu10-12,綜北270405,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日文習作(二)B班。
506011021,2.0,日文習作（二）,Japanese Composition (II),城戶秀則,KIDO HIDENORI,日文三,Department of Japanese,四34,thu10-12,綜北270401,必/Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:此為日文習作(二)C班。
506017001,2.0,日本專題研究Ａ１：語言,Topics on Japan A1 : Language,喬曉筠,CHIAO HSIAO-YUN,日文四,Department of Japanese,三56,wed14-16,研究250306,群/Partially Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506018001,2.0,日本專題研究Ｂ１：文學,Topics on Japan B1 : Literature,山藤夏郎,SANTOH NATSUO,日文四,Department of Japanese,三34,wed10-12,綜北270303,群/Partially Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506019001,2.0,日本專題研究Ｃ１：歷史文化,Topics on Japan C1 : History and Culture,楊素霞,YANG SU HSIA,日文四,Department of Japanese,二56,tue14-16,研究250101,群/Partially Required,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506073001,2.0,日本名著選讀Ａ１：語言,Selected Readings in Japanese Literature A1: Language,王淑琴,WANG SHU-CHIN,日文三,Department of Japanese,三56,wed14-16,季陶340108,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506074001,2.0,日本名著選讀Ｂ１：文學,Selected Readings in Japanese Literature B1: Literature,鄭家瑜,CHENG CHIA-YU,日文三,Department of Japanese,四56,thu14-16,資訊140208,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506075001,2.0,日本名著選讀Ｃ１：歷史文化,Selected Readings in Japanese Literature C1 : History and Culture,金想容,CHIN HSIANG-JUNG,日文三,Department of Japanese,二56,tue14-16,季陶340108,群/Partially Required,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506826001,2.0,從影像媒體看日本近現代文學與文化,Exploration of Japanese Modern Literature and Culture from Visual Content,高啓豪,KAO CHI-HAO,日文二,Department of Japanese,三56,wed14-16,季陶340107,選/Elective,中文/Mandarin,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
506831001,2.0,日語語法１,Japanese Grammar 1,黑﨑貴史,KUROSAKI TAKASHI,日文二,Department of Japanese,三78,wed16-18,季陶340108,選/Elective,日文/Japanese,否/No,＠異動資訊Information of alteration:N/A,＠備註Note:N/A
